,beds,baths,size,lot_size,price
1405,4,2.5,16128,6000.0,yes
1406,3,2.0,16128,7680.0,yes
1407,2,2.0,16128,901.0,yes
1408,6,2.0,16128,5300.0,yes
1409,5,2.0,16128,8500.0,yes
1410,3,2.5,16128,3060.0,yes
1411,2,1.0,16128,1980.0,yes
1412,3,2.5,16128,5000.0,yes
1413,3,1.0,16128,6000.0,yes
1414,2,1.0,16128,43560.0,yes
1415,3,2.5,16128,43560.0,yes
1416,4,2.5,16128,7875.0,yes
1417,4,2.0,16128,7840.0,yes
1418,3,2.0,16128,4000.0,yes
1419,5,3.0,16128,4980.0,yes
1420,4,2.0,16128,6011.0,yes
1421,5,3.5,16128,2943.0,yes
1422,2,2.0,16128,3871.059694427803,yes
1423,5,4.0,16128,3400.0,yes
1424,5,2.5,16128,8317.0,yes
1425,2,2.0,16128,770.0,yes
1426,3,3.0,16128,7650.0,yes
1427,3,1.5,16128,6194.0,yes
1428,1,1.0,16128,4657.0,yes
1429,3,2.0,16128,11325.6,yes
1430,3,1.0,16128,5400.0,yes
1431,1,1.0,16128,3871.059694427803,yes
1432,3,3.5,16128,1312.0,yes
1433,1,1.0,16128,3871.059694427803,yes
1434,5,3.0,16128,7244.0,yes
1435,2,2.0,16128,1085.0,yes
1436,2,1.5,16128,746.0,yes
1437,2,1.5,16128,938.0,yes
1438,5,4.5,16128,3200.0,yes
1439,3,2.0,16128,3880.0,yes
1440,2,2.0,16128,1037.0,yes
1441,1,1.0,16128,3871.059694427803,yes
1442,2,1.0,16128,28749.600000000002,yes
1443,4,2.0,16128,7455.0,yes
1444,2,2.0,16128,8509.0,yes
1445,3,2.5,16128,8023.0,yes
1446,4,2.0,16128,8385.0,yes
1447,2,1.5,16128,1249.0,yes
1448,3,3.0,16128,3755.0,yes
1449,4,3.5,16128,4000.0,yes
1450,3,2.0,16128,5040.0,yes
1451,2,1.0,16128,154202.4,yes
1452,3,2.0,16128,5750.0,yes
1453,4,2.0,16128,9612.0,yes
1454,4,2.0,16128,6820.0,yes
1455,3,2.0,16128,2400.0,yes
1456,1,1.0,16128,3871.059694427803,yes
1457,1,1.0,16128,3871.059694427803,yes
1458,2,2.0,16128,5000.0,yes
1459,4,2.0,16128,3850.0,yes
1460,2,1.0,16128,2000.0,yes
1461,3,2.5,16128,7500.0,yes
1462,3,3.5,16128,1125.0,yes
1463,3,2.0,16128,6720.0,yes
1464,4,2.0,16128,4963.0,yes
1465,3,2.5,16128,4814.0,yes
1466,1,2.0,16128,17859.6,yes
1467,2,3.0,16128,1187.0,yes
1468,2,1.5,16128,5000.0,yes
1469,2,1.0,16128,8908.0,yes
1470,5,3.5,16128,4640.0,yes
1471,4,2.0,16128,9594.0,yes
1472,3,2.0,16128,5100.0,yes
1473,2,2.0,16128,1232.0,yes
1474,4,2.5,16128,3618.0,yes
1475,4,1.5,16128,7182.0,yes
1476,1,1.0,16128,3871.059694427803,yes
1477,2,1.0,16128,8795.0,yes
1478,2,1.0,16128,6030.0,yes
1479,1,1.0,16128,3871.059694427803,yes
1480,5,3.5,16128,4560.0,yes
1481,3,2.0,16128,2250.0,yes
1482,2,2.0,16128,5250.0,yes
1483,3,2.5,16128,2498.0,yes
1484,2,1.0,16128,3300.0,yes
1485,3,2.5,16128,1595.0,yes
1486,1,1.0,16128,3871.059694427803,yes
1487,2,2.0,16128,1247.0,yes
1488,3,2.0,16128,13503.6,yes
1489,4,2.0,16128,5000.0,yes
1490,3,2.0,16128,4400.0,yes
1491,2,2.5,16128,1201.0,yes
1492,2,1.0,16128,3871.059694427803,yes
1493,4,2.5,16128,5725.0,yes
1494,3,2.0,16128,9702.0,yes
1495,5,3.0,16128,5670.0,yes
1496,1,1.0,16128,3871.059694427803,yes
1497,2,1.0,16128,3871.059694427803,yes
1498,2,1.0,16128,3871.059694427803,yes
1499,2,2.0,16128,3871.059694427803,yes
1500,1,1.0,16128,28749.600000000002,yes
1501,1,1.0,16128,8960.0,yes
1502,4,3.0,16128,4362.0,yes
1503,2,2.0,16128,3871.059694427803,yes
1504,2,2.0,16128,1308.0,yes
1505,3,1.5,16128,9975.0,yes
1506,3,2.5,16128,1124.0,yes
1507,3,2.5,16128,1063.0,yes
1508,3,1.5,16128,6009.0,yes
1509,3,1.0,16128,3090.0,yes
1510,3,2.0,16128,43560.0,yes
1511,3,1.0,16128,4120.0,yes
1512,3,1.0,16128,7100.0,yes
1513,3,3.5,16128,3871.059694427803,yes
1514,2,1.5,16128,6000.0,yes
1515,3,2.0,16128,6808.0,yes
1516,4,2.0,16128,4414.0,yes
1517,4,3.5,16128,4000.0,yes
1518,3,2.0,16128,1568.0,yes
1519,2,2.5,16128,1827.0,yes
1520,1,1.0,16128,10018.800000000001,yes
1521,1,2.0,16128,5183.0,yes
1522,3,2.5,16128,1600.0,yes
1523,4,2.0,16128,7260.0,yes
1524,3,2.0,16128,5100.0,yes
1525,4,4.5,16128,3600.0,yes
1526,4,2.0,16128,4242.0,yes
1527,4,2.0,16128,8762.0,yes
1528,3,2.0,16128,3432.0,yes
1529,4,3.5,16128,3375.0,yes
1530,3,3.0,16128,8160.0,yes
1531,2,1.0,16128,6600.0,yes
1532,2,2.0,16128,3871.059694427803,yes
1533,3,2.0,16128,3519.0,yes
1534,3,2.0,16128,1050.0,yes
1535,3,3.0,16128,6172.0,yes
1536,1,1.0,16128,20908.8,yes
1537,4,3.5,16128,7470.0,yes
1538,5,3.0,16128,5292.0,yes
1539,4,1.0,16128,13503.6,yes
1540,4,1.0,16128,6000.0,yes
1541,1,1.0,16128,3871.059694427803,yes
1542,5,3.5,16128,3623.0,yes
1543,4,3.5,16128,1886.0,yes
1544,5,3.5,16128,6000.0,yes
1545,4,2.0,16128,10890.0,yes
1546,4,3.0,16128,4480.0,yes
1547,5,2.0,16128,2850.0,yes
1548,2,2.0,16128,1762.0,yes
1549,3,2.5,16128,4500.0,yes
1550,2,2.0,16128,3871.059694427803,yes
1551,5,4.5,16128,5100.0,yes
1552,3,1.0,16128,3520.0,yes
1553,2,1.0,16128,8184.0,yes
1554,5,6.0,16128,4703.0,yes
1555,2,2.5,16128,1753.0,yes
1556,2,2.0,16128,3871.059694427803,yes
1557,3,2.5,16128,5120.0,yes
1558,2,2.0,16128,3871.059694427803,yes
1559,2,2.0,16128,583.0,yes
1560,3,3.5,16128,3871.059694427803,yes
1561,3,2.0,16128,8309.0,yes
1562,4,3.0,16128,5850.0,yes
1563,1,1.0,16128,3871.059694427803,yes
1564,3,1.0,16128,6150.0,yes
1565,2,1.5,16128,850.0,yes
1566,4,2.0,16128,5280.0,yes
1567,1,1.0,16128,186001.19999999998,yes
1568,3,2.5,16128,1464.0,yes
1569,2,1.0,16128,6650.0,yes
1570,3,2.0,16128,5145.0,yes
1571,3,3.5,16128,1248.0,yes
1572,3,1.0,16128,8160.0,yes
1573,1,1.0,16128,3871.059694427803,yes
1574,5,2.0,16128,8100.0,yes
1575,4,3.5,16128,3751.0,yes
1576,4,2.0,16128,4560.0,yes
1577,3,3.0,16128,6037.0,yes
1578,3,2.5,16128,2814.0,yes
1579,2,2.0,16128,742.0,yes
1580,4,3.0,16128,7389.0,yes
1581,4,1.0,16128,5665.0,yes
1582,1,1.0,16128,3871.059694427803,yes
1583,3,2.0,16128,979.0,yes
1584,3,2.0,16128,8100.0,yes
1585,2,2.0,16128,1948.0,yes
1586,4,2.0,16128,6035.0,yes
1587,2,1.0,16128,6300.0,yes
1588,1,1.0,16128,3871.059694427803,yes
1589,3,3.5,16128,1164.0,yes
1590,1,1.0,16128,3871.059694427803,yes
1591,4,3.0,16128,4000.0,yes
1592,2,2.0,16128,1093.0,yes
1593,4,2.0,16128,3920.0,yes
1594,3,1.0,16128,12196.800000000001,yes
1595,3,2.5,16128,172933.2,yes
1596,2,2.0,16128,4850.0,yes
1597,4,3.5,16128,5880.0,yes
1598,1,1.0,16128,3871.059694427803,yes
1599,3,2.5,16128,4120.0,yes
1600,4,3.5,16128,3060.0,yes
1601,3,2.5,16128,9918.0,yes
1602,2,1.0,16128,3871.059694427803,yes
1603,5,3.0,16128,3920.0,yes
1604,3,2.5,16128,936.0,yes
1605,4,3.5,16128,7200.0,yes
1606,3,3.5,16128,1312.0,yes
1607,3,2.0,16128,6022.0,yes
1608,1,1.0,16128,3871.059694427803,yes
1609,1,1.0,16128,3871.059694427803,yes
1610,5,3.0,16128,2833.0,yes
1611,4,3.0,16128,5005.0,yes
1612,3,2.0,16128,8030.0,yes
1613,2,2.0,16128,3871.059694427803,yes
1614,5,3.0,16128,8160.0,yes
1615,5,2.5,16128,6161.0,yes
1616,5,6.5,16128,6750.0,yes
1617,1,1.0,16128,3871.059694427803,yes
1618,2,1.0,16128,5569.0,yes
1619,1,1.0,16128,13503.6,yes
1620,3,2.0,16128,1521.0,yes
1621,2,1.0,16128,2000.0,yes
1622,3,1.5,16128,5000.0,yes
1623,3,3.0,16128,2486.0,yes
1624,2,2.0,16128,898.0,yes
1625,1,1.0,16128,3871.059694427803,yes
1626,2,2.0,16128,3871.059694427803,yes
1627,4,2.0,16128,5500.0,yes
1628,4,2.5,16128,2670.0,yes
1629,2,2.5,16128,1388.0,yes
1630,1,1.0,16128,57063.600000000006,yes
1631,3,3.5,16128,1228.0,yes
1632,4,2.0,16128,7723.0,yes
1633,5,3.0,16128,10018.800000000001,yes
1634,1,1.0,16128,3871.059694427803,yes
1635,2,2.0,16128,1094.0,yes
1636,3,2.0,16128,2700.0,yes
1637,4,2.0,16128,5000.0,yes
1638,3,2.0,16128,1191.0,yes
1639,3,2.0,16128,1281.0,yes
1640,6,4.5,16128,10890.0,yes
1641,1,1.0,16128,3871.059694427803,yes
1642,4,3.0,16128,6048.0,yes
1643,3,1.5,16128,6765.0,yes
1644,2,1.0,16128,7425.0,yes
1645,5,3.0,16128,4462.0,yes
1646,4,3.5,16128,5600.0,yes
1647,5,3.5,16128,5259.0,yes
1648,4,3.5,16128,13068.0,yes
1649,6,7.0,16128,5000.0,yes
1650,3,3.5,16128,2250.0,yes
1651,2,2.0,16128,3871.059694427803,yes
1652,3,2.0,16128,5400.0,yes
1653,2,1.0,16128,4264.0,yes
1654,2,3.0,16128,3871.059694427803,yes
1655,1,1.5,16128,41817.6,yes
1656,4,2.5,16128,8100.0,yes
1657,3,2.0,16128,5518.0,yes
1658,6,5.0,16128,6800.0,yes
1659,3,2.0,16128,4590.0,yes
1660,2,1.0,16128,7080.0,yes
1661,5,2.0,16128,4995.0,yes
1662,3,2.0,16128,3300.0,yes
1663,3,3.5,16128,3871.059694427803,yes
1664,5,3.0,16128,2550.0,yes
1665,2,2.0,16128,3871.059694427803,yes
1666,1,1.0,16128,176853.59999999998,yes
1667,3,3.5,16128,1314.0,yes
1668,2,2.0,16128,3871.059694427803,yes
1669,3,1.5,16128,3880.0,yes
1670,4,3.0,16128,8556.0,yes
1671,4,4.0,16128,4304.0,yes
1672,2,4.5,16128,1500.0,yes
1673,2,2.0,16128,400751.99999999994,yes
1674,1,1.0,16128,3871.059694427803,yes
1675,1,1.0,16128,3871.059694427803,yes
1676,2,1.0,16128,4300.0,yes
1677,2,2.0,16128,5480.0,yes
1678,3,2.0,16128,4000.0,yes
1679,4,2.5,16128,8967.0,yes
1680,5,3.5,16128,5000.0,yes
1681,2,1.5,16128,4000.0,yes
1682,3,2.0,16128,7800.0,yes
1683,2,2.0,16128,1608.0,yes
1684,4,3.5,16128,3871.059694427803,yes
1685,3,1.5,16128,6086.0,yes
1686,2,2.0,16128,1615.0,yes
1687,3,3.5,16128,5000.0,yes
1688,1,2.0,16128,3871.059694427803,yes
1689,2,2.0,16128,3871.059694427803,yes
1690,1,1.0,16128,8094.0,yes
1691,3,2.0,16128,993.0,yes
1692,1,1.0,16128,3871.059694427803,yes
1693,5,2.0,16128,6250.0,yes
1694,3,3.5,16128,5118.0,yes
1695,5,3.0,16128,6650.0,yes
1696,5,4.0,16128,3100.0,yes
1697,3,2.0,16128,4000.0,yes
1698,2,1.0,16128,7500.0,yes
1699,3,2.5,16128,5160.0,yes
1700,2,1.0,16128,2613.0,yes
1701,2,2.0,16128,792.0,yes
1702,3,2.0,16128,5525.0,yes
1703,3,3.5,16128,1199.0,yes
1704,3,2.0,16128,43560.0,yes
1705,2,1.0,16128,6400.0,yes
1706,1,1.0,16128,17859.6,yes
1707,3,3.5,16128,2500.0,yes
1708,5,3.5,16128,7650.0,yes
1709,5,2.0,16128,7800.0,yes
1710,4,2.0,16128,5000.0,yes
1711,4,1.5,16128,3038.0,yes
1712,2,2.0,16128,3871.059694427803,yes
1713,3,3.5,16128,1444.0,yes
1714,3,1.0,16128,8100.0,yes
1715,4,2.0,16128,8775.0,yes
1716,1,1.0,16128,3871.059694427803,yes
1717,2,1.0,16128,2064.0,yes
1718,2,2.0,16128,3871.059694427803,yes
1719,2,2.0,16128,12632.4,yes
1720,1,1.0,16128,3871.059694427803,yes
1721,2,2.0,16128,3871.059694427803,yes
1722,1,1.0,16128,3871.059694427803,yes
1723,2,1.0,16128,3871.059694427803,yes
1724,3,2.0,16128,1171.0,yes
1725,2,1.0,16128,8280.0,yes
1726,1,1.0,16128,3871.059694427803,yes
1727,1,1.0,16128,43560.0,yes
1728,3,2.5,16128,5761.0,yes
1729,3,2.0,16128,7200.0,yes
1730,4,3.0,16128,6348.0,yes
1731,3,2.0,16128,2340.0,yes
1732,4,2.5,16128,5589.0,yes
1733,4,3.5,16128,5040.0,yes
1734,2,1.0,16128,4500.0,yes
1735,4,2.5,16128,4590.0,yes
1736,4,1.5,16128,9998.0,yes
1737,3,3.0,16128,5300.0,yes
1738,3,2.0,16128,7920.0,yes
1739,2,2.0,16128,10454.4,yes
1740,3,3.5,16128,1020.0,yes
1741,4,3.5,16128,2392.0,yes
1742,4,3.0,16128,4640.0,yes
1743,3,2.0,16128,2226.0,yes
1744,1,1.0,16128,3871.059694427803,yes
1745,3,1.5,16128,4500.0,yes
1746,4,3.0,16128,7680.0,yes
1747,3,1.0,16128,5500.0,yes
1748,3,2.0,16128,5280.0,yes
1749,3,1.0,16128,7550.0,yes
1750,3,2.5,16128,5200.0,yes
1751,2,1.5,16128,43560.0,yes
1752,1,1.0,16128,3871.059694427803,yes
1753,2,2.5,16128,1332.0,yes
1754,3,1.0,16128,6900.0,yes
1755,3,2.5,16128,1563.0,yes
1756,3,2.5,16128,9100.0,yes
1757,3,2.0,16128,1916.0,yes
1758,2,1.0,16128,12196.800000000001,yes
1759,2,2.0,16128,3871.059694427803,yes
1760,3,2.0,16128,5000.0,yes
1761,1,2.0,16128,13939.2,yes
1762,4,2.0,16128,4000.0,yes
1763,4,1.0,16128,2703.0,yes
1764,3,1.0,16128,9399.0,yes
1765,3,3.0,16128,1044.0,yes
1766,2,2.0,16128,3871.059694427803,yes
1767,2,1.5,16128,5500.0,yes
1768,2,2.0,16128,3871.059694427803,yes
1769,2,2.0,16128,3871.059694427803,yes
1770,1,1.0,16128,3871.059694427803,yes
1771,4,3.0,16128,8360.0,yes
1772,2,2.5,16128,119790.0,yes
1773,7,3.5,16128,5047.0,yes
1774,1,1.0,16128,3871.059694427803,yes
1775,3,2.0,16128,2500.0,yes
1776,2,1.0,16128,3871.059694427803,yes
1777,3,2.0,16128,5196.0,yes
1778,6,3.0,16128,8800.0,yes
1779,1,1.0,16128,15245.999999999998,yes
1780,1,1.0,16128,3871.059694427803,yes
1781,4,3.5,16128,7000.0,yes
1782,1,3.0,16128,5500.0,yes
1783,1,1.0,16128,3871.059694427803,yes
1784,3,2.0,16128,1395.0,yes
1785,3,2.5,16128,3298.0,yes
1786,2,2.0,16128,12196.800000000001,yes
1787,3,2.0,16128,3500.0,yes
1788,4,2.0,16128,5350.0,yes
1789,2,1.0,16128,8686.0,yes
1790,2,1.0,16128,6860.0,yes
1791,4,3.0,16128,3254.0,yes
1792,1,2.5,16128,2519.0,yes
1793,2,2.0,16128,3871.059694427803,yes
1794,4,2.0,16128,8782.0,yes
1795,2,1.0,16128,6000.0,yes
1796,3,2.5,16128,7992.0,yes
1797,2,2.0,16128,3000.0,yes
1798,3,2.0,16128,1348.0,yes
1799,2,1.0,16128,2226.0,yes
1800,2,2.0,16128,3871.059694427803,yes
1801,3,1.0,16128,2588.0,yes
1802,1,1.0,16128,3700.0,yes
1803,4,1.5,16128,5500.0,yes
1804,2,2.0,16128,4800.0,yes
1805,4,4.0,16128,6000.0,yes
1806,2,2.5,16128,2891.0,yes
1807,4,5.0,16128,6750.0,yes
1808,2,1.0,16128,6613.0,yes
1809,4,5.0,16128,6156.0,yes
1810,4,3.0,16128,4550.0,yes
1811,2,1.0,16128,3871.059694427803,yes
1812,3,2.5,16128,3871.059694427803,yes
1813,3,3.5,16128,5219.0,yes
1814,5,3.5,16128,5880.0,yes
1815,3,2.0,16128,1238.0,yes
1816,2,1.0,16128,5011.0,yes
1817,4,3.0,16128,5616.0,yes
1818,3,2.0,16128,859.0,yes
1819,2,2.0,16128,1101.0,yes
1820,3,2.0,16128,6397.0,yes
1821,1,1.0,16128,3871.059694427803,yes
1822,2,2.0,16128,1368.0,yes
1823,4,3.0,16128,7350.0,yes
1824,3,3.5,16128,43560.0,yes
1825,2,2.0,16128,588.0,yes
1826,3,2.0,16128,1056.0,yes
1827,2,2.0,16128,672.0,yes
1828,3,2.5,16128,1095.0,yes
1829,4,1.5,16128,6532.0,yes
1830,4,1.5,16128,5508.0,yes
1831,1,2.0,16128,3871.059694427803,yes
1832,3,2.0,16128,30491.999999999996,yes
1833,2,1.0,16128,3871.059694427803,yes
1834,4,4.0,16128,5300.0,yes
1835,2,2.0,16128,11761.2,yes
1836,3,3.0,16128,3600.0,yes
1837,2,1.0,16128,8382.0,yes
1838,2,1.5,16128,1000.0,yes
1839,3,2.0,16128,4828.0,yes
1840,2,1.0,16128,3871.059694427803,yes
1841,1,1.0,16128,5750.0,yes
1842,1,1.0,16128,3871.059694427803,yes
1843,4,2.0,16128,7800.0,yes
1844,2,2.0,16128,6802.0,yes
1845,1,1.0,16128,3871.059694427803,yes
1846,5,3.0,16128,4320.0,yes
1847,2,1.0,16128,4800.0,yes
1848,4,4.0,16128,4900.0,yes
1849,4,2.5,16128,6120.0,yes
1850,1,1.0,16128,3871.059694427803,yes
1851,2,1.0,16128,4317.0,yes
1852,3,2.5,16128,1377.0,yes
1853,3,3.0,16128,2039.0,yes
1854,4,1.0,16128,6250.0,yes
1855,4,2.0,16128,3600.0,yes
1856,1,1.0,16128,3871.059694427803,yes
1857,2,1.0,16128,1560.0,yes
1858,1,1.0,16128,23522.4,yes
1859,3,1.5,16128,904.0,yes
1860,4,2.0,16128,5775.0,yes
1861,1,1.0,16128,17859.6,yes
1862,7,6.0,16128,8625.0,yes
1863,4,5.5,16128,19166.4,yes
1864,3,2.0,16128,3840.0,yes
1865,4,3.0,16128,3380.0,yes
1866,2,2.0,16128,3871.059694427803,yes
1867,1,1.0,16128,3871.059694427803,yes
1868,4,3.5,16128,4101.0,yes
1869,3,2.0,16128,6138.0,yes
1870,2,2.0,16128,29620.800000000003,yes
1871,2,2.0,16128,10890.0,yes
1872,2,1.5,16128,43560.0,yes
1873,4,2.0,16128,5750.0,yes
1874,1,1.0,16128,3871.059694427803,yes
1875,5,2.0,16128,4173.0,yes
1876,3,3.5,16128,12632.4,yes
1877,3,2.0,16128,6300.0,yes
1878,6,4.0,16128,3810.0,yes
1879,3,1.0,16128,6567.0,yes
1880,3,1.0,16128,7140.0,yes
1881,3,2.0,16128,43560.0,yes
1882,3,2.5,16128,3090.0,yes
1883,2,2.0,16128,3871.059694427803,yes
1884,3,3.0,16128,3871.059694427803,yes
1885,3,3.5,16128,7338.0,yes
1886,2,2.0,16128,1049.0,yes
1887,2,2.0,16128,900.0,yes
1888,2,1.5,16128,8057.0,yes
1889,3,2.5,16128,1097.0,yes
1890,4,3.0,16128,6700.0,yes
1891,1,1.5,16128,3871.059694427803,yes
1892,2,1.0,16128,3871.059694427803,yes
1893,4,2.0,16128,5600.0,yes
1894,8,4.5,16128,4360.0,yes
1895,2,2.5,16128,2044.0,yes
1896,3,2.0,16128,3880.0,yes
1897,1,1.0,16128,3871.059694427803,yes
1898,2,2.5,16128,990.0,yes
1899,2,2.0,16128,3871.059694427803,yes
1900,2,2.0,16128,3871.059694427803,yes
1901,4,2.5,16128,5000.0,yes
1902,1,1.0,16128,3871.059694427803,yes
1903,2,2.5,16128,1500.0,yes
1904,3,1.0,16128,4080.0,yes
1905,1,1.0,16128,3871.059694427803,yes
1906,3,1.0,16128,8054.0,yes
1907,4,3.0,16128,1097.0,yes
1908,2,2.5,16128,172933.2,yes
1909,4,2.0,16128,9920.0,yes
1910,2,1.0,16128,2295.0,yes
1911,3,5.5,16128,1766.0,yes
1912,3,3.0,16128,2272.0,yes
1913,3,3.5,16128,1994.0,yes
1914,4,2.0,16128,6000.0,yes
1915,3,3.5,16128,43560.0,yes
1916,3,1.0,16128,5850.0,yes
1917,3,1.5,16128,8505.0,yes
1918,3,2.0,16128,2185.0,yes
1919,3,1.0,16128,6250.0,yes
1920,2,1.0,16128,1875.0,yes
1921,3,2.5,16128,837.0,yes
1922,3,3.5,16128,1494.0,yes
1923,3,1.0,16128,4842.0,yes
1924,3,1.5,16128,1362.0,yes
1925,2,2.0,16128,3871.059694427803,yes
1926,2,1.5,16128,1569.0,yes
1927,2,1.0,16128,7500.0,yes
1928,3,2.0,16128,4080.0,yes
1929,5,3.5,16128,5520.0,yes
1930,4,3.5,16128,6300.0,yes
1931,4,2.5,16128,7650.0,yes
1932,3,2.0,16128,1471.0,yes
1933,1,1.0,16128,3871.059694427803,yes
1934,5,2.5,16128,8036.0,yes
1935,3,1.0,16128,10454.4,yes
1936,1,1.0,16128,3871.059694427803,yes
1937,3,2.0,16128,6009.0,yes
1938,1,1.0,16128,15245.999999999998,yes
1939,6,6.0,16128,7900.0,yes
1940,4,2.0,16128,8750.0,yes
1941,5,3.0,16128,6250.0,yes
1942,3,2.0,16128,16117.199999999999,yes
1943,5,4.0,16128,6000.0,yes
1944,3,2.5,16128,1423.0,yes
1945,5,4.5,16128,7200.0,yes
1946,2,1.0,16128,4000.0,yes
1947,2,3.0,16128,3920.0,yes
1948,4,2.0,16128,3920.0,yes
1949,4,2.5,16128,1632.0,yes
1950,1,1.0,16128,3871.059694427803,yes
1951,2,2.0,16128,1177.0,yes
1952,3,2.0,16128,7800.0,yes
1953,5,3.0,16128,9192.0,yes
1954,1,1.0,16128,3871.059694427803,yes
1955,2,2.5,16128,3871.059694427803,yes
1956,3,2.5,16128,2621.0,yes
1957,2,1.0,16128,6501.0,yes
1958,2,2.0,16128,2462.0,yes
1959,3,2.0,16128,5280.0,yes
1960,5,4.5,16128,10454.4,yes
1961,3,3.0,16128,7286.0,yes
1962,4,3.5,16128,4500.0,yes
1963,1,1.0,16128,3871.059694427803,yes
1964,2,2.0,16128,14810.400000000001,yes
1965,3,2.0,16128,7500.0,yes
1966,1,1.0,16128,3871.059694427803,yes
1967,1,1.0,16128,3871.059694427803,yes
1968,4,2.0,16128,4800.0,yes
1969,3,2.0,16128,4648.0,yes
1970,4,2.5,16128,2970.0,yes
1971,3,2.0,16128,2997.0,yes
1972,2,2.5,16128,1224.0,yes
1973,2,2.0,16128,698.0,yes
1974,3,2.5,16128,3000.0,yes
1975,2,2.0,16128,3871.059694427803,yes
1976,3,3.0,16128,1622.0,yes
1977,3,3.0,16128,1376.0,yes
1978,4,1.0,16128,4500.0,yes
1979,5,3.5,16128,3600.0,yes
1980,1,1.0,16128,54885.6,yes
1981,2,2.0,16128,3871.059694427803,yes
1982,3,3.0,16128,7080.0,yes
1983,5,3.0,16128,6000.0,yes
1984,3,1.5,16128,4000.0,yes
1985,4,2.0,16128,4982.0,yes
1986,3,3.5,16128,1200.0,yes
1987,3,2.0,16128,1374.0,yes
1988,4,2.0,16128,5250.0,yes
1989,4,2.0,16128,5000.0,yes
1990,3,1.5,16128,4800.0,yes
1991,1,1.0,16128,3871.059694427803,yes
1992,2,2.0,16128,3871.059694427803,yes
1993,2,2.5,16128,1092.0,yes
1994,2,1.0,16128,4800.0,yes
1995,4,2.0,16128,6122.0,yes
1996,1,1.0,16128,3871.059694427803,yes
1997,2,1.5,16128,1154.0,yes
1998,4,3.5,16128,10890.0,yes
1999,3,2.0,16128,1149.0,yes
2000,3,4.0,16128,1086.0,yes
2001,3,2.5,16128,8000.0,yes
2002,6,3.0,16128,8000.0,yes
2003,1,1.0,16128,3871.059694427803,yes
2004,2,2.0,16128,1393.0,yes
2005,5,4.0,16128,3774.0,yes
2006,2,2.0,16128,23086.800000000003,yes
2007,3,1.0,16128,7407.0,yes
2008,3,2.0,16128,1085.0,yes
2009,3,3.5,16128,1486.0,no
2010,2,2.0,16128,14810.400000000001,no
2011,3,2.0,16128,21780.0,yes
2012,1,1.0,16128,3871.059694427803,yes
2013,4,2.0,16128,6250.0,yes
2014,2,2.0,16128,3871.059694427803,yes
2015,3,2.0,16128,4267.0,yes
